phenotype_name,accession_id,accession_name,accession_cs_number,accession_longitude,accession_latitude,accession_country,value,obs_unit_id
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.021907379,13547
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.047634679,13548
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.544232202,13549
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.731774301,13550
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.738579255,13551
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.324012509,13552
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.116729136,13553
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.747128116,13554
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.52664064,13555
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.67697301,13556
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.7270838,13557
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.664735054,13558
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.055599216,13559
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.058633099,13560
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.610919529,13561
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.268201153,13562
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.906219969,13563
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.134839664,13564
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.087210561,13565
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.639111283,13566
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.072869881,13567
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.184762089,13568
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.783245458,13569
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.19641346,13570
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.184762089,13571
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.111975195,13572
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.967044114,13573
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.132679635,13574
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.578352652,13575
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.155058159,13576
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.565594283,13577
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.565594283,13578
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.949790097,13579
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.213706177,13580
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.747381794,13581
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.461635367,13582
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.245711321,13583
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.744040848,13584
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.076279282,13585
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.916813833,13586
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.822359848,13587
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.524822234,13588
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,5.893164352,13589
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.929747006,13590
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.256078583,13591
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.044922857,13592
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.630570842,13593
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.118453582,13594
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.016904916,13595
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.576663762,13596
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.346612889,13597
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.765338542,13598
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.799313942,13599
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.650465323,13600
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.185301196,13601
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.996864141,13602
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.937873469,13603
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.987359015,13604
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.561391342,13605
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.551494232,13606
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.699950869,13607
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.106124324,13608
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.720137069,13609
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.957667687,13610
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.821456249,13611
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.859618242,13612
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.317562158,13613
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.260319169,13614
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.269859667,13615
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.25077867,13616
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,5.526227665,13617
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.890225055,13618
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.931160075,13619
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.808355016,13620
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.798121261,13621
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.716251221,13622
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.658581815,13623
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.708377536,13624
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.300052628,13625
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.469358077,13626
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.638663527,13627
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.947396994,13628
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.516661925,13629
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.997217808,13630
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.649069249,13631
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.180551026,13632
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.740735858,13633
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.985180148,13634
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.143992786,13635
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.153725747,13636
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.270521269,13637
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.406782712,13638
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.095327985,13639
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.31194801,13640
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,8.214368994,13641
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,7.002725716,13642
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,7.25077867,13643
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,7.756425078,13644
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,8.214368994,13645
Ni60,6318,UduI 1-34,,16.6314,49.2771,Czech Republic,6.859618242,13646
Ni60,5805,UKID101,,-1.4,53.2,UK,7.572978652,13647
Ni60,5805,UKID101,,-1.4,53.2,UK,7.388771063,13648
Ni60,5805,UKID101,,-1.4,53.2,UK,6.641706953,13649
Ni60,5805,UKID101,,-1.4,53.2,UK,6.498434384,13650
Ni60,5805,UKID101,,-1.4,53.2,UK,6.774745767,13651
Ni60,5805,UKID101,,-1.4,53.2,UK,6.36539557,13652
Ni60,5729,Coc-1,,-3.4,54.7,UK,7.658581815,13653
Ni60,5729,Coc-1,,-3.4,54.7,UK,6.154751056,13654
Ni60,5729,Coc-1,,-3.4,54.7,UK,8.166498165,13655
Ni60,5729,Coc-1,,-3.4,54.7,UK,7.100869746,13656
Ni60,5729,Coc-1,,-3.4,54.7,UK,7.170583754,13657
Ni60,5729,Coc-1,,-3.4,54.7,UK,7.638663527,13658
Ni60,5742,Frd-1,,1.1,51.3,UK,7.699995143,13659
Ni60,5742,Frd-1,,1.1,51.3,UK,7.31295835,13660
Ni60,5742,Frd-1,,1.1,51.3,UK,6.874995663,13661
Ni60,5742,Frd-1,,1.1,51.3,UK,6.844440127,13662
Ni60,5742,Frd-1,,1.1,51.3,UK,7.282402813,13663
Ni60,5753,UKID48,,-2.7,54.7,UK,6.017442324,13664
Ni60,5753,UKID48,,-2.7,54.7,UK,6.541989106,13665
Ni60,5753,UKID48,,-2.7,54.7,UK,6.967564796,13666
Ni60,5753,UKID48,,-2.7,54.7,UK,6.146104742,13667
Ni60,5753,UKID48,,-2.7,54.7,UK,6.977461905,13668
Ni60,5753,UKID48,,-2.7,54.7,UK,6.631063087,13669
Ni60,5785,UKID80,,-2.9,54.7,UK,7.107671197,13670
Ni60,5785,UKID80,,-2.9,54.7,UK,6.983644719,13671
Ni60,5785,UKID80,,-2.9,54.7,UK,8.319314475,13672
Ni60,5785,UKID80,,-2.9,54.7,UK,6.5447818,13673
Ni60,5785,UKID80,,-2.9,54.7,UK,7.0885902,13674
Ni60,5785,UKID80,,-2.9,54.7,UK,7.126752193,13675
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,7.992562604,13676
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,8.555419126,13677
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,8.637289165,13678
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,7.552511142,13679
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,7.992562604,13680
Ni60,5380,UKNW06-059,,-3.0,54.4,UK,7.685549956,13681
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,7.16062461,13682
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,7.738254968,13683
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,9.202249151,13684
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,8.017111003,13685
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,7.319970916,13686
Ni60,5381,UKNW06-060,,-3.0,54.4,UK,7.568949519,13687
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.701847624,13688
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.172218329,13689
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.386107083,13690
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.304625652,13691
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.141662792,13692
Ni60,5565,UKNW06-386,,-3.1,54.6,UK,6.976847451,13693
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,6.868593706,13694
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,7.294169396,13695
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,7.264478069,13696
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,6.749828396,13697
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,6.769622615,13698
Ni60,5606,UKNW06-436,,-3.4,54.7,UK,6.987359015,13699
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,8.023559029,13700
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,7.327102656,13701
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,7.90907305,13702
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,6.964563723,13703
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,7.536993618,13704
Ni60,5628,UKNW06-460,,-3.4,54.7,UK,6.392133828,13705
Ni60,4997,UKSE06-062,,0.5,51.3,UK,7.378537308,13706
Ni60,4997,UKSE06-062,,0.5,51.3,UK,6.222123001,13707
Ni60,4997,UKSE06-062,,0.5,51.3,UK,6.692875728,13708
Ni60,4997,UKSE06-062,,0.5,51.3,UK,6.641706953,13709
Ni60,4997,UKSE06-062,,0.5,51.3,UK,6.28352553,13710
Ni60,4997,UKSE06-062,,0.5,51.3,UK,5.270383792,13711
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.240297763,13712
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.529112942,13713
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.399644069,13714
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.180542898,13715
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.827887265,13716
Ni60,5056,UKSE06-192,,0.5,51.3,UK,7.100869746,13717
Ni60,5116,UKSE06-272,,0.4,51.3,UK,7.088884417,13718
Ni60,5116,UKSE06-272,,0.4,51.3,UK,6.905551199,13719
Ni60,5116,UKSE06-272,,0.4,51.3,UK,8.005550505,13720
Ni60,5116,UKSE06-272,,0.4,51.3,UK,6.854625305,13721
Ni60,5116,UKSE06-272,,0.4,51.3,UK,7.363884243,13722
Ni60,5122,UKSE06-278,,0.4,51.3,UK,7.175404087,13723
Ni60,5122,UKSE06-278,,0.4,51.3,UK,7.986967032,13724
Ni60,5122,UKSE06-278,,0.4,51.3,UK,8.44223405,13725
Ni60,5122,UKSE06-278,,0.4,51.3,UK,8.175012105,13726
Ni60,5122,UKSE06-278,,0.4,51.3,UK,7.591082669,13727
Ni60,5122,UKSE06-278,,0.4,51.3,UK,6.92797636,13728
Ni60,5158,UKSE06-349,,0.4,51.3,UK,6.687889274,13729
Ni60,5158,UKSE06-349,,0.4,51.3,UK,7.059968705,13730
Ni60,5158,UKSE06-349,,0.4,51.3,UK,7.460669632,13731
Ni60,5158,UKSE06-349,,0.4,51.3,UK,7.059968705,13732
Ni60,5158,UKSE06-349,,0.4,51.3,UK,7.575155611,13733
Ni60,5158,UKSE06-349,,0.4,51.3,UK,6.802375253,13734
Ni60,5160,UKSE06-351,,0.4,51.3,UK,7.706017466,13735
Ni60,5160,UKSE06-351,,0.4,51.3,UK,8.013030114,13736
Ni60,5160,UKSE06-351,,0.4,51.3,UK,7.317134779,13737
Ni60,5160,UKSE06-351,,0.4,51.3,UK,7.286433514,13738
Ni60,5160,UKSE06-351,,0.4,51.3,UK,6.375629325,13739
Ni60,5160,UKSE06-351,,0.4,51.3,UK,7.17386221,13740
Ni60,5202,UKSE06-414,,0.4,51.3,UK,6.762258846,13741
Ni60,5202,UKSE06-414,,0.4,51.3,UK,6.682585693,13742
Ni60,5202,UKSE06-414,,0.4,51.3,UK,6.55311682,13743
Ni60,5202,UKSE06-414,,0.4,51.3,UK,6.871809431,13744
Ni60,5202,UKSE06-414,,0.4,51.3,UK,7.539072086,13745
Ni60,5202,UKSE06-414,,0.4,51.3,UK,6.732381414,13746
Ni60,5207,UKSE06-429,,0.4,51.3,UK,7.109254774,13747
Ni60,5207,UKSE06-429,,0.4,51.3,UK,7.486106389,13748
Ni60,5232,UKSE06-466,,0.4,51.2,UK,6.809211051,13749
Ni60,5232,UKSE06-466,,0.4,51.2,UK,7.244683851,13750
Ni60,5232,UKSE06-466,,0.4,51.2,UK,7.511905796,13751
Ni60,5232,UKSE06-466,,0.4,51.2,UK,6.977461905,13752
Ni60,5232,UKSE06-466,,0.4,51.2,UK,7.769230632,13753
Ni60,5232,UKSE06-466,,0.4,51.2,UK,7.333757833,13754
Ni60,5245,UKSE06-482,,0.6,51.2,UK,6.621105786,13755
Ni60,5245,UKSE06-482,,0.6,51.2,UK,7.355724151,13756
Ni60,5245,UKSE06-482,,0.6,51.2,UK,7.823208565,13757
Ni60,5245,UKSE06-482,,0.6,51.2,UK,7.52745312,13758
Ni60,5245,UKSE06-482,,0.6,51.2,UK,7.212616677,13759
Ni60,5245,UKSE06-482,,0.6,51.2,UK,6.907320733,13760
Ni60,5264,UKSE06-520,,1.1,51.3,UK,6.672408218,13761
Ni60,5264,UKSE06-520,,1.1,51.3,UK,7.030589641,13762
Ni60,5264,UKSE06-520,,1.1,51.3,UK,6.907784581,13763
Ni60,5264,UKSE06-520,,1.1,51.3,UK,7.96186134,13764
Ni60,5264,UKSE06-520,,1.1,51.3,UK,7.368303553,13765
Ni60,5264,UKSE06-520,,1.1,51.3,UK,7.061290905,13766
Ni60,5341,UKSE06-628,,0.4,51.1,UK,6.841931999,13767
Ni60,5341,UKSE06-628,,0.4,51.1,UK,7.290093484,13768
Ni60,5341,UKSE06-628,,0.4,51.1,UK,6.612871685,13769
Ni60,5341,UKSE06-628,,0.4,51.1,UK,7.061033169,13770
Ni60,5341,UKSE06-628,,0.4,51.1,UK,6.672626549,13771
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,6.956477093,13772
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,6.16203315,13773
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,7.109254774,13774
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,6.742588339,13775
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,6.253699759,13776
Ni60,4802,UKSW06-202,,-4.9,50.4,UK,6.121292435,13777
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,7.349848348,13778
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,7.339889204,13779
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,7.489276366,13780
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,7.977274427,13781
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,7.32993006,13782
Ni60,6973,Ull2-3,CS78817,13.9707,56.0648,Sweden,9.142494287,13783
Ni60,6974,Ull2-5,CS78818,13.9707,56.0648,Sweden,7.455009722,13784
Ni60,6974,Ull2-5,CS78818,13.9707,56.0648,Sweden,8.920098531,13786
Ni60,6974,Ull2-5,CS78818,13.9707,56.0648,Sweden,7.943372659,13787
Ni60,6974,Ull2-5,CS78818,13.9707,56.0648,Sweden,6.827114518,13788
Ni60,6974,Ull2-5,CS78818,13.9707,56.0648,Sweden,8.132737879,13789
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,8.011755854,13790
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,7.389978364,13791
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,8.337934209,13792
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,7.777315161,13793
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,7.247275334,13794
Ni60,6413,Ull3-4,CS78819,13.97,56.06,Sweden,6.574532476,13795
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.248429813,13796
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.708502556,13797
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.109338054,13798
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.676404458,13799
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.087939321,13800
Ni60,6976,Uod-7,CS78823,14.45,48.3,Austria,6.772698753,13801
Ni60,6977,Van-0,,-123.0,49.3,Canada,7.251847277,13802
Ni60,6977,Van-0,,-123.0,49.3,Canada,6.81388459,13803
Ni60,6977,Van-0,,-123.0,49.3,Canada,7.048143702,13804
Ni60,6977,Van-0,,-123.0,49.3,Canada,6.620366194,13805
Ni60,6977,Van-0,,-123.0,49.3,Canada,7.078699238,13806
Ni60,6977,Van-0,,-123.0,49.3,Canada,7.679624785,13807
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,6.044356134,13808
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,6.224310695,13809
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,5.811473761,13810
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,5.864401573,13811
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,5.853816011,13812
Ni60,7516,Vår2-1,CS78830,14334,55.58,Sweden,6.192554008,13813
Ni60,390,VOU-1,,0.166667,46.65,France,5.327194941,13814
Ni60,390,VOU-1,,0.166667,46.65,France,5.933224457,13815
Ni60,390,VOU-1,,0.166667,46.65,France,6.265563224,13816
Ni60,390,VOU-1,,0.166667,46.65,France,6.001647144,13817
Ni60,390,VOU-1,,0.166667,46.65,France,5.86480177,13818
Ni60,390,VOU-1,,0.166667,46.65,France,6.060295162,13819
Ni60,392,VOU-2,,0.166667,46.65,France,7.593839836,13820
Ni60,392,VOU-2,,0.166667,46.65,France,6.36047793,13821
Ni60,392,VOU-2,,0.166667,46.65,France,7.34920607,13822
Ni60,392,VOU-2,,0.166667,46.65,France,7.145344598,13823
Ni60,392,VOU-2,,0.166667,46.65,France,7.033220788,13824
Ni60,392,VOU-2,,0.166667,46.65,France,6.666270138,13825
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,6.433486692,13826
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,5.868975,13827
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,5.781378359,13828
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,6.063634204,13829
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,6.005236443,13830
Ni60,6979,Wei-0,CS76628,8.26,47.25,SUI,5.917639801,13831
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,6.113567036,13832
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,6.260881905,13833
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,7.411779314,13834
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,6.104359857,13835
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,5.717658328,13836
Ni60,8419,Wil-1,CS78855,25.3167,54.6833,Lithuania,6.039909602,13837
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,6.824169143,13838
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,7.390450408,13839
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,6.891355056,13840
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,7.025726882,13841
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,7.035324869,13842
Ni60,6980,Ws-0.1,,30.0,52.3,Russia,6.238691903,13843
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,7.262579525,13844
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,7.467847587,13845
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,7.321227542,13846
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,7.321227542,13847
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,6.734747366,13848
Ni60,6982,Wt-5,CS76632,9.3,52.3,GER,6.900916749,13849
Ni60,6983,Yo-0,,-119.35,37.45,US,6.470413655,13850
Ni60,6983,Yo-0,,-119.35,37.45,US,6.73822879,13851
Ni60,6983,Yo-0,,-119.35,37.45,US,6.556114499,13852
Ni60,6983,Yo-0,,-119.35,37.45,US,7.402410324,13853
Ni60,6983,Yo-0,,-119.35,37.45,US,6.984618714,13854
Ni60,6983,Yo-0,,-119.35,37.45,US,7.605949827,13855
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,6.577246848,13856
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,7.007132263,13857
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,6.663223931,13858
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,7.114603617,13859
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,6.706212472,13860
Ni60,6985,Zdr-6,,16.2544,49.3853,Czech Republic,7.243569241,13861
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,7.157592158,13862
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,7.651960385,13863
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,6.534258306,13864
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,7.877650228,13865
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,6.953396586,13866
Ni60,6448,ZdrI 2-24,,16.2544,49.3853,Czech Republic,7.265063512,13867
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,6.708993293,13868
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,7.102510782,13869
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,7.332862483,13870
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,6.277083853,13871
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,6.64180738,13872
Ni60,6449,ZdrI 2-25,,16.2544,49.3853,Czech Republic,6.488239579,13873
